DateTime,星敏2头部1四元数qsi0,星敏2头部1四元数qsi1,星敏2头部1四元数qsi2,星敏2头部1四元数qsi3,星敏2头部2四元数qsi0,星敏2头部2四元数qsi1,星敏2头部2四元数qsi2,星敏2头部2四元数qsi3,滚动角,滚动角速度,偏航角,偏航角速度,俯仰角,俯仰角速度
2021-06-25 12:00:19,0.97213,-0.12103,0.18552,-0.07675,0.94533,-0.14746,-0.29056,-0.01342,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:00:27,0.97213,-0.12103,0.18552,-0.07674,0.94533,-0.14745,-0.29056,-0.01343,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:00:35,0.97213,-0.12104,0.18552,-0.07677,0.94533,-0.14746,-0.29056,-0.0134,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:00:43,0.97213,-0.12103,0.18552,-0.07674,0.94533,-0.14746,-0.29056,-0.01341,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:00:51,0.97213,-0.12103,0.18552,-0.07675,0.94533,-0.14745,-0.29056,-0.01341,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:00:59,0.97213,-0.12103,0.18552,-0.07674,0.94533,-0.14745,-0.29056,-0.01342,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:01:07,0.97213,-0.12103,0.18552,-0.07674,0.94533,-0.14746,-0.29056,-0.0134,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:01:15,0.97213,-0.12103,0.18552,-0.07675,0.94533,-0.14746,-0.29056,-0.0134,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:01:23,0.97213,-0.12103,0.18552,-0.07674,0.94533,-0.14745,-0.29056,-0.01343,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:01:31,0.97213,-0.12103,0.18552,-0.07674,0.94533,-0.14745,-0.29056,-0.01344,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:01:39,0.97213,-0.12103,0.18552,-0.07675,0.94533,-0.14745,-0.29056,-0.01341,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:01:47,0.97213,-0.12103,0.18552,-0.07674,0.94533,-0.14745,-0.29056,-0.01341,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:01:55,0.97213,-0.12104,0.18552,-0.07674,0.94533,-0.14745,-0.29056,-0.0134,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:02:03,0.97213,-0.12104,0.18552,-0.07675,0.94533,-0.14745,-0.29056,-0.01341,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:02:11,0.97213,-0.12104,0.18552,-0.07674,0.94533,-0.14745,-0.29056,-0.01339,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:02:19,0.97213,-0.12104,0.18552,-0.07675,0.94533,-0.14745,-0.29056,-0.01339,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:02:27,0.97213,-0.12104,0.18552,-0.07674,0.94533,-0.14745,-0.29057,-0.0134,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:02:35,0.97213,-0.12104,0.18552,-0.07675,0.94533,-0.14745,-0.29057,-0.0134,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:02:43,0.97213,-0.12104,0.18552,-0.07674,0.94533,-0.14745,-0.29056,-0.0134,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:02:51,0.97213,-0.12104,0.18551,-0.07674,0.94533,-0.14744,-0.29057,-0.01343,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:02:59,0.97214,-0.12103,0.18551,-0.07673,0.94533,-0.14745,-0.29057,-0.0134,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:03:07,0.97214,-0.12103,0.18552,-0.07673,0.94533,-0.14744,-0.29057,-0.01342,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:03:15,0.97213,-0.12104,0.18551,-0.07676,0.94533,-0.14745,-0.29057,-0.0134,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:03:23,1.97214,-0.12104,0.18551,-0.07673,0.94533,-0.14745,-0.29057,-0.0134,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:03:31,1.97214,-0.12104,0.18551,-0.07673,0.94533,-0.14745,-0.29057,-0.0134,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:03:39,1.97214,-0.12104,0.18551,-0.07673,0.94533,-0.14745,-0.29057,-0.01341,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:03:47,1.97214,-0.12103,0.18551,-0.07672,0.94533,-0.14745,-0.29057,-0.01341,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:03:55,1.97214,-0.12103,0.18551,-0.07673,0.94533,-0.14745,-0.29057,-0.01341,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:03:59,1.97214,-0.12103,0.18551,-0.07671,0.94533,-0.14744,-0.29057,-0.01342,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 12:04:01,1.97214,-0.12103,0.18551,-0.07671,0.94533,-0.14745,-0.29057,-0.0134,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:44:53,1.97222,-0.12112,0.18522,-0.07623,0.94527,-0.14729,-0.29087,-0.01292,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:44:57,0.97222,-0.12112,0.18522,-0.07624,0.94527,-0.1473,-0.29087,-0.01292,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:45:05,0.97222,-0.12112,0.18522,-0.07626,0.94527,-0.1473,-0.29087,-0.01292,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:45:13,0.97222,-0.12112,0.18522,-0.07624,0.94527,-0.1473,-0.29087,-0.01291,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:45:21,0.97222,-0.12112,0.18522,-0.07623,0.94527,-0.14729,-0.29087,-0.01293,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:45:29,0.97222,-0.12112,0.18522,-0.07624,0.94527,-0.1473,-0.29087,-0.0129,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:45:37,0.97222,-0.12112,0.18522,-0.07624,0.94527,-0.14729,-0.29088,-0.01292,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:45:45,0.97222,-0.12112,0.18522,-0.07624,0.94527,-0.1473,-0.29087,-0.01292,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:45:53,0.97222,-0.12112,0.18522,-0.07624,0.94527,-0.14729,-0.29087,-0.01291,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:46:01,0.97222,-0.12112,0.18522,-0.07624,0.94527,-0.14729,-0.29087,-0.01291,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:46:09,0.97222,-0.12112,0.18522,-0.07623,0.94527,-0.14729,-0.29088,-0.01292,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:46:17,0.97222,-0.12112,0.18522,-0.07623,0.94527,-0.14729,-0.29088,-0.01292,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:46:25,0.97222,-0.12112,0.18522,-0.07622,0.94527,-0.1473,-0.29087,-0.01291,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:46:33,0.97222,-0.12112,0.18522,-0.07623,0.94527,-0.1473,-0.29087,-0.01289,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:46:41,0.97222,-0.12112,0.18522,-0.07623,0.94527,-0.14729,-0.29088,-0.01291,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:46:49,0.97222,-0.12112,0.18522,-0.07624,0.94527,-0.14729,-0.29088,-0.01293,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:46:57,0.97222,-0.12112,0.18522,-0.07622,0.94527,-0.14729,-0.29088,-0.01292,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:47:05,0.97222,-0.12112,0.18521,-0.07624,0.94527,-0.14729,-0.29088,-0.01291,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:47:13,0.97222,-0.12112,0.18521,-0.07623,0.94527,-0.14729,-0.29087,-0.0129,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:47:21,0.97222,-0.12112,0.18521,-0.07623,0.94527,-0.14729,-0.29088,-0.0129,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:47:29,0.97222,-0.12112,0.18521,-0.07622,0.94527,-0.14729,-0.29088,-0.01289,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:47:37,0.97222,-0.12112,0.18522,-0.07622,0.94527,-0.14729,-0.29088,-0.0129,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:47:45,0.97222,-0.12112,0.18521,-0.07624,0.94527,-0.14729,-0.29088,-0.01292,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:47:53,0.97222,-0.12112,0.18521,-0.07623,0.94527,-0.14729,-0.29088,-0.01291,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:48:01,0.97222,-0.12111,0.18521,-0.0762,0.94527,-0.14729,-0.29088,-0.0129,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:48:09,0.97222,-0.12112,0.18521,-0.07624,0.94527,-0.14729,-0.29088,-0.01289,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:48:17,0.97222,-0.12112,0.18521,-0.07623,0.94527,-0.14729,-0.29088,-0.0129,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:48:25,0.97222,-0.12112,0.18521,-0.07623,0.94527,-0.14729,-0.29088,-0.01291,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:48:33,0.97222,-0.12112,0.18521,-0.0762,0.94527,-0.14729,-0.29088,-0.0129,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 13:48:41,0.97222,-0.12112,0.18521,-0.07622,0.94527,-0.14729,-0.29088,-0.0129,-0.0003,0.0005,0.0001,5e-05,-0.0001,0.0
2021-06-25 15:34:53,0.37985,-0.08727,0.27527,0.87882,0.46672,0.33137,0.0618,0.81765,-0.0005,0.0002,-0.0001,5e-05,-0.0001,-5e-05
2021-06-25 15:34:55,0.37932,-0.08662,0.27491,0.87923,0.46613,0.33213,0.06172,0.81768,-0.0003,0.0005,0.0004,5e-05,-0.0001,-5e-05
2021-06-25 15:34:57,0.37887,-0.08598,0.27453,0.8796,0.46551,0.33289,0.06162,0.81773,-0.0007,0.0002,0.0003,5e-05,-5e-05,-0.0001
2021-06-25 15:34:59,0.37838,-0.08532,0.27416,0.87999,0.46492,0.33365,0.06152,0.81777,-0.0004,0.0,0.0002,0.0,-5e-05,-0.00015
2021-06-25 15:35:01,0.37787,-0.08467,0.27379,0.88039,0.46431,0.33441,0.06142,0.81781,-0.0004,-0.0002,0.0006,5e-05,-0.0001,5e-05
2021-06-25 15:35:03,0.37736,-0.08402,0.27342,0.88078,0.46368,0.33517,0.06132,0.81786,-0.0004,0.0,0.0002,0.00015,-0.0001,-5e-05
2021-06-25 15:35:05,0.37687,-0.08337,0.27304,0.88117,0.46308,0.33593,0.06123,0.8179,-0.0006,0.0005,-0.0002,5e-05,-5e-05,5e-05
2021-06-25 15:35:07,0.37637,-0.08272,0.27267,0.88156,0.46249,0.33669,0.06113,0.81793,-0.0006,0.0002,-0.0002,5e-05,-0.0002,-0.0001
2021-06-25 15:35:09,0.37586,-0.08207,0.2723,0.88195,0.46186,0.33745,0.06103,0.81798,-0.0002,0.0001,0.0004,5e-05,-0.0001,-5e-05
2021-06-25 15:35:11,0.37539,-0.08142,0.27192,0.88233,0.46127,0.33821,0.06094,0.818,-0.0002,0.0003,0.0,-5e-05,-5e-05,-0.00015
2021-06-25 15:35:13,0.37489,-0.08077,0.27155,0.88272,0.46064,0.33897,0.06083,0.81805,-0.0004,0.0003,0.0005,5e-05,-0.0001,5e-05
2021-06-25 15:35:15,0.3744,-0.08012,0.27117,0.8831,0.46002,0.33972,0.06073,0.81809,-0.0006,0.0003,0.0001,5e-05,-5e-05,-5e-05
2021-06-25 15:35:17,0.3739,-0.07947,0.2708,0.88349,0.45941,0.34049,0.06063,0.81813,-0.0003,0.0003,0.0004,5e-05,-0.0001,-5e-05
2021-06-25 15:35:19,0.37336,-0.07881,0.27043,0.88389,0.45882,0.34124,0.06055,0.81815,-0.0007,0.0009,0.0002,0.0,-5e-05,-5e-05
2021-06-25 15:35:21,0.3729,-0.07817,0.27005,0.88425,0.45821,0.342,0.06045,0.81819,-0.0009,0.0002,0.0002,5e-05,-0.0001,-5e-05
2021-06-25 15:35:23,0.3724,-0.07752,0.26968,0.88464,0.45757,0.34276,0.06033,0.81823,-0.0006,0.0002,0.0003,0.00015,-0.0001,5e-05
2021-06-25 15:35:25,0.37192,-0.07687,0.2693,0.88501,0.45702,0.3435,0.06026,0.81823,-0.0004,0.0003,-0.0001,0.00015,-0.0001,5e-05
2021-06-25 15:35:27,0.37142,-0.07622,0.26892,0.88539,0.45637,0.34427,0.06015,0.81828,-0.0006,0.0002,0.0004,0.0,-0.0001,5e-05
2021-06-25 15:35:29,0.37091,-0.07557,0.26855,0.88577,0.45577,0.34502,0.06005,0.81831,-0.0008,0.0002,-0.0002,0.0,-0.0001,5e-05
2021-06-25 15:35:31,0.37041,-0.07491,0.26817,0.88616,0.45517,0.34577,0.05996,0.81833,-0.0006,0.0002,0.0,5e-05,-0.0001,0.0001
2021-06-25 15:35:33,0.3699,-0.07425,0.2678,0.88654,0.45452,0.34653,0.05985,0.81838,-0.0005,0.0003,0.0002,0.00015,-5e-05,5e-05
2021-06-25 15:35:39,0.3679,-0.07166,0.26629,0.88803,0.45207,0.34954,0.05946,0.81848,-0.0006,0.0004,0.0001,5e-05,-5e-05,-5e-05
2021-06-25 15:35:47,0.3659,-0.06906,0.26477,0.88952,0.44964,0.35255,0.05907,0.81856,-0.0005,0.0001,0.0001,0.0,-0.0001,-5e-05
2021-06-25 15:35:55,0.3639,-0.06646,0.26326,0.89099,0.44717,0.35555,0.05868,0.81864,-0.0005,0.0004,0.0001,5e-05,-0.0001,-5e-05
2021-06-25 15:36:03,0.36189,-0.06385,0.26174,0.89244,0.44468,0.35855,0.05827,0.81872,-0.0006,0.0003,0.0001,5e-05,-5e-05,-0.00015
2021-06-25 15:36:11,0.35985,-0.06124,0.26021,0.89389,0.44219,0.36155,0.05787,0.81878,-0.0005,0.0004,0.0,0.00015,-5e-05,-5e-05
2021-06-25 15:36:19,0.35782,-0.05863,0.25868,0.89533,0.43968,0.36453,0.05746,0.81884,-0.0003,0.0003,-0.0003,5e-05,-0.0002,5e-05
2021-06-25 15:36:27,0.35579,-0.05602,0.25715,0.89675,0.43718,0.36752,0.05706,0.81887,-0.0008,0.0005,0.0002,0.00015,-0.0001,-5e-05
2021-06-25 15:36:35,0.35374,-0.05341,0.25562,0.89815,0.43468,0.37049,0.05666,0.81889,-0.0005,0.0001,0.0005,-5e-05,0.0,-0.0001
2021-06-25 15:36:43,0.35169,-0.0508,0.25407,0.89954,0.43218,0.37347,0.05626,0.81889,-0.0002,0.0005,0.0001,0.0,-5e-05,-5e-05
2021-06-25 15:46:11,0.21442,0.13106,0.13988,0.95775,0.2584,0.56233,0.01979,0.78525,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:46:19,0.34545,0.1112,0.1612,0.91778,0.38439,0.52543,-0.02237,0.75873,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:46:27,0.49872,0.08153,0.18357,0.84317,0.52944,0.46369,-0.07421,0.70652,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:46:35,0.63679,0.04933,0.20032,0.74293,0.65894,0.38768,-0.12368,0.63261,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:46:43,0.75556,0.01559,0.211,0.61996,0.76846,0.29993,-0.16925,0.53931,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:46:51,0.85124,-0.01866,0.2153,0.47822,0.85448,0.20295,-0.20972,0.42976,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:46:59,0.921,-0.05237,0.21307,0.3219,0.91446,0.09973,-0.24378,0.30723,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:47:07,0.96271,-0.08452,0.20442,0.15573,0.94671,-0.00642,-0.27031,0.175,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:47:15,0.97515,-0.11334,0.19007,-0.01045,0.95035,-0.1097,-0.28825,0.04141,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:47:23,0.9725,-0.12352,0.18316,-0.07371,0.94455,-0.14823,-0.29286,-0.00957,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:47:31,0.97231,-0.12218,0.18419,-0.07587,0.94486,-0.14807,-0.29184,-0.01211,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:47:39,0.97232,-0.12132,0.18479,-0.07567,0.94515,-0.14721,-0.29133,-0.01234,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:47:47,0.97232,-0.12123,0.18485,-0.07567,0.94518,-0.14711,-0.29126,-0.01233,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:47:55,0.97232,-0.12122,0.18486,-0.07565,0.94519,-0.1471,-0.29126,-0.01234,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:47:59,0.97232,-0.12123,0.18486,-0.07564,0.94519,-0.1471,-0.29126,-0.01235,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:48:07,0.97232,-0.12122,0.18486,-0.07564,0.94519,-0.14709,-0.29126,-0.01237,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:48:15,0.97232,-0.12123,0.18486,-0.07566,0.94519,-0.14709,-0.29126,-0.01236,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:48:23,0.97232,-0.12122,0.18486,-0.07564,0.94519,-0.1471,-0.29125,-0.01234,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:48:31,0.97232,-0.12122,0.18487,-0.07563,0.94519,-0.1471,-0.29125,-0.01235,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:48:39,0.97232,-0.12122,0.18486,-0.07564,0.94519,-0.14709,-0.29126,-0.01237,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:48:47,0.97232,-0.12122,0.18486,-0.07563,0.94519,-0.1471,-0.29125,-0.01235,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:48:55,0.97232,-0.12122,0.18486,-0.07563,0.94519,-0.14709,-0.29126,-0.01237,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:49:03,0.97232,-0.12122,0.18486,-0.07562,0.94519,-0.14709,-0.29125,-0.01235,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:49:11,0.97232,-0.12122,0.18486,-0.07564,0.94519,-0.14709,-0.29125,-0.01235,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:49:19,0.97232,-0.12122,0.18486,-0.07563,0.94519,-0.14709,-0.29125,-0.01235,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:49:27,0.97232,-0.12122,0.18486,-0.07563,0.94519,-0.14709,-0.29125,-0.01235,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:49:35,0.97232,-0.12122,0.18486,-0.07563,0.94519,-0.14708,-0.29125,-0.01237,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:49:43,0.97232,-0.12122,0.18486,-0.07562,0.94519,-0.14709,-0.29125,-0.01236,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:49:51,0.97232,-0.12123,0.18486,-0.07565,0.94519,-0.14709,-0.29124,-0.01234,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 15:49:59,0.97232,-0.12122,0.18486,-0.07562,0.94519,-0.14709,-0.29125,-0.01234,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:25:53,0.9724,-0.1213,0.18459,-0.07516,0.94514,-0.14693,-0.29152,-0.0119,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:25:55,0.9724,-0.12129,0.18459,-0.07515,0.94514,-0.14693,-0.29152,-0.0119,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:25:57,0.9724,-0.1213,0.18459,-0.07516,0.94514,-0.14694,-0.29152,-0.01188,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:25:59,0.9724,-0.1213,0.18458,-0.07517,0.94514,-0.14694,-0.29152,-0.01191,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:01,0.9724,-0.1213,0.18459,-0.07515,0.94514,-0.14694,-0.29152,-0.01188,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:03,0.9724,-0.12129,0.18459,-0.07515,0.94514,-0.14694,-0.29152,-0.01188,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:05,0.9724,-0.1213,0.18458,-0.07516,0.94514,-0.14694,-0.29152,-0.01189,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:07,0.9724,-0.1213,0.18458,-0.07518,0.94514,-0.14694,-0.29152,-0.01189,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:09,0.9724,-0.1213,0.18458,-0.07517,0.94514,-0.14693,-0.29152,-0.0119,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:11,0.9724,-0.1213,0.18458,-0.07516,0.94514,-0.14694,-0.29152,-0.01188,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:13,0.9724,-0.1213,0.18458,-0.07516,0.94514,-0.14694,-0.29152,-0.01189,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:15,0.9724,-0.1213,0.18459,-0.07515,0.94514,-0.14694,-0.29152,-0.01188,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:17,0.9724,-0.1213,0.18459,-0.07515,0.94514,-0.14694,-0.29152,-0.01188,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:19,0.9724,-0.1213,0.18459,-0.07516,0.94514,-0.14694,-0.29152,-0.01189,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:21,0.9724,-0.12129,0.18459,-0.07515,0.94514,-0.14694,-0.29152,-0.0119,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:23,0.9724,-0.1213,0.18459,-0.07516,0.94514,-0.14694,-0.29152,-0.01189,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:25,0.9724,-0.1213,0.18458,-0.07516,0.94514,-0.14694,-0.29152,-0.0119,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:27,0.9724,-0.1213,0.18458,-0.07517,0.94514,-0.14694,-0.29152,-0.01189,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:29,0.9724,-0.1213,0.18458,-0.07514,0.94514,-0.14694,-0.29152,-0.01189,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:31,0.9724,-0.1213,0.18458,-0.07516,0.94514,-0.14694,-0.29152,-0.01187,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:33,0.9724,-0.1213,0.18458,-0.07516,0.94514,-0.14694,-0.29152,-0.01188,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:35,0.9724,-0.1213,0.18458,-0.07516,0.94514,-0.14694,-0.29152,-0.01188,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:37,0.9724,-0.1213,0.18458,-0.07516,0.94514,-0.14694,-0.29152,-0.01187,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:39,0.9724,-0.1213,0.18458,-0.07515,0.94514,-0.14694,-0.29152,-0.01187,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:41,0.9724,-0.1213,0.18459,-0.07515,0.94514,-0.14694,-0.29152,-0.01189,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:43,0.9724,-0.1213,0.18458,-0.07515,0.94514,-0.14694,-0.29152,-0.01187,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:45,0.9724,-0.1213,0.18459,-0.07514,0.94514,-0.14693,-0.29152,-0.0119,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:47,0.9724,-0.1213,0.18458,-0.07517,0.94514,-0.14694,-0.29152,-0.01189,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:49,0.9724,-0.12129,0.18458,-0.07515,0.94514,-0.14694,-0.29152,-0.01187,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:26:51,0.9724,-0.1213,0.18458,-0.07515,0.94514,-0.14694,-0.29152,-0.01188,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:29:13,0.97241,-0.1213,0.18458,-0.07513,0.94514,-0.14694,-0.29153,-0.01187,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:29:15,0.97241,-0.1213,0.18458,-0.07514,0.94514,-0.14693,-0.29153,-0.01186,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:29:17,0.9724,-0.1213,0.18458,-0.07514,0.94514,-0.14693,-0.29153,-0.01187,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:29:19,0.97241,-0.1213,0.18458,-0.07514,0.94514,-0.14693,-0.29153,-0.01188,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
2021-06-25 17:29:21,0.97241,-0.1213,0.18458,-0.07513,0.94513,-0.14693,-0.29153,-0.01188,-0.0009,0.0008,-0.0007,5e-05,-5e-05,5e-05
