DateTime,锂电池A单体1电压,锂电池A单体2电压,锂电池A单体3电压,锂电池A单体4电压,锂电池A单体5电压,锂电池A单体6电压,锂电池A单体7电压,锂电池B单体1电压,锂电池B单体2电压,锂电池B单体3电压,锂电池B单体4电压,锂电池B单体5电压,锂电池B单体6电压,锂电池B单体7电压,太阳电池阵1电流遥测,太阳电池阵2电流遥测,太阳电池阵3电流遥测,太阳电池阵4电流遥测,太阳电池阵5电流遥测,太阳电池阵6电流遥测,太阳电池阵7电流遥测,太阳电池阵8电流遥测,太阳电池阵1电压,太阳电池阵2电压,太阳电池阵3电压,太阳电池阵4电压,太阳电池阵13电压,太阳电池阵14电压,太阳电池阵15电压,太阳电池阵16电压,母线电压遥测,母线电流遥测,太阳电池阵5电压,太阳电池阵6电压,B组蓄电池电压遥测,太阳电池阵12电压,太阳电池阵11电压,太阳电池阵7电压,太阳电池阵8电压,太阳电池阵9电压,太阳电池阵10电压
2021-06-25 12:02:49,32.99132,32.99832,32.72489,32.72489,32.85171,32.85371,32.94667,32.80844,32.9248,33.03087,32.57601,32.89703,32.6705,32.88182,7.24077,7.8083,7.66993,7.5617,7.68351,7.6951,7.69657,7.56897,30.9798,31.0406,30.80352,30.29938,29.32259,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,29.72081,1.94412,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 12:02:57,32.99132,32.99832,32.74476,32.74476,32.85171,32.87365,32.96672,32.80844,32.94479,33.07097,32.57601,32.91698,32.6705,32.90181,7.24077,7.8083,7.66993,7.5617,7.68351,7.6951,7.69657,7.56897,30.9798,31.0406,30.80352,30.29938,22.28541,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 12:03:05,33.01129,32.99832,32.74476,32.74476,32.85171,32.87365,32.96672,32.82835,32.94479,33.07097,32.57601,32.91698,32.6705,32.90181,7.24077,7.8083,7.66993,7.5617,7.68351,7.6951,7.69657,7.56897,30.9798,31.0406,30.80352,30.29938,16.07613,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 12:03:13,32.99132,32.99832,32.72489,32.72489,32.83178,32.85371,32.94667,32.78853,32.9248,33.03087,32.57601,32.91698,32.6705,32.88182,7.24077,7.8083,7.66993,7.5617,7.68351,7.6951,7.69657,7.56897,30.9798,31.0406,30.80352,30.29938,32.63421,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,28.65936,13.02557,2.4598,1.16468,1.20974,1.1235,1.1435
2021-06-25 12:03:21,32.99132,32.99832,32.74476,32.74476,32.87165,32.87365,32.96672,32.80844,32.94479,33.05092,32.57601,32.91698,32.6705,32.90181,7.24077,7.8083,7.66993,7.5617,7.68351,7.6951,7.69657,7.56897,30.9798,31.0406,30.80352,30.29938,28.49469,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 12:03:29,32.99132,32.99832,32.70501,32.70501,32.83178,32.85371,32.94667,32.78853,32.90481,33.03087,32.57601,32.87707,32.63099,32.86182,7.24077,7.8083,7.66993,7.5617,7.68351,7.6951,7.69657,7.56897,30.9798,31.0406,30.80352,30.29938,29.73654,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,28.65936,3.58582,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 12:03:37,32.99132,32.99832,32.72489,32.72489,32.85171,32.85371,32.96672,32.78853,32.94479,33.03087,32.57601,32.91698,32.6705,32.90181,7.24077,7.8083,7.66993,7.5617,7.5981,7.6951,7.69657,7.56897,30.9798,31.0406,30.80352,30.29938,23.94122,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 12:03:45,33.01129,33.01829,32.76463,32.76463,32.87165,32.87365,32.96672,32.82835,32.94479,33.07097,32.59581,32.93693,32.6705,32.90181,7.24077,7.8083,7.66993,7.5617,7.5981,7.6951,7.69657,7.56897,30.9798,31.0406,30.80352,30.29938,11.93661,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 12:03:53,32.99132,32.99832,32.72489,32.72489,32.85171,32.85371,32.96672,32.78853,32.94479,33.03087,32.57601,32.91698,32.6705,32.90181,7.24077,7.8083,7.66993,7.5617,7.5981,7.6951,7.69657,7.56897,30.9798,31.0406,30.80352,30.29938,32.63421,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,28.65936,11.7943,4.11404,1.16468,1.20974,1.1235,1.1435
2021-06-25 12:03:59,32.99132,32.99832,32.74476,32.74476,32.85171,32.87365,32.94667,32.80844,32.94479,33.07097,32.57601,32.91698,32.6705,32.90181,7.24077,7.8083,7.66993,7.5617,7.5981,7.6951,7.69657,7.56897,30.9798,31.0406,30.80352,30.29938,15.66218,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,29.72081,1.5337,2.04624,1.16468,1.20974,1.1235,1.1435
